,eid,doi,pii,pubmed_id,title,subtype,subtypeDescription,creator,afid,affilname,affiliation_city,affiliation_country,author_count,author_names,author_ids,author_afids,coverDate,coverDisplayDate,publicationName,issn,source_id,eIssn,aggregationType,volume,issueIdentifier,article_number,pageRange,description,authkeywords,citedby_count,openaccess,freetoread,freetoreadLabel,fund_acr,fund_no,fund_sponsor
439,2-s2.0-85076801191,10.1109/ICIP.2019.8803105,,,Perceptual Representations of Structural Information in Images: Application to Quality Assessment of Synthesized View in FTV Scenario,cp,Conference Paper,Ling S.,,Université de Nantes,Nantes,France,,,,,2019-09-01,September 2019,"Proceedings - International Conference on Image Processing, ICIP",15224880,144684,,Conference Proceeding,2019-September,,8803105,1735-1739,,,4,0,repositoryam,Green,,,
440,2-s2.0-85076085615,10.1109/MODELS.2019.000-6,,,Domain-Level Observation and Control for Compiled Executable DSLs,cp,Conference Paper,Bousse E.,,Université de Nantes,Nantes,France,,,,,2019-09-01,September 2019,"Proceedings - 2019 ACM/IEEE 22nd International Conference on Model Driven Engineering Languages and Systems, MODELS 2019",,21100954731,,Conference Proceeding,,,8906941,150-160,,,1,0,repositoryam,Green,,,
441,2-s2.0-85075938686,10.1109/MODELS-C.2019.00045,,,An integrated model-based tool chain for managing variability in complex system design,cp,Conference Paper,Bilic D.,,Mälardalens högskola,Vasteras,Sweden,,,,,2019-09-01,September 2019,"Proceedings - 2019 ACM/IEEE 22nd International Conference on Model Driven Engineering Languages and Systems Companion, MODELS-C 2019",,21100954740,,Conference Proceeding,,,8904766,288-293,,,5,0,repositoryam,Green,,,
442,2-s2.0-85075934912,10.1109/MODELS-C.2019.00078,,,Shall we test service-based models or generated code?,cp,Conference Paper,Mottu J.M.,,Université de Nantes,Nantes,France,,,,,2019-09-01,September 2019,"Proceedings - 2019 ACM/IEEE 22nd International Conference on Model Driven Engineering Languages and Systems Companion, MODELS-C 2019",,21100947252,,Conference Proceeding,,,8904610,493-502,,,2,0,repositoryam,Green,,,
443,2-s2.0-85075932003,10.1109/MODELS-C.2019.00048,,,Towards platform specific energy estimation for executable domain-specific modeling languages,cp,Conference Paper,Beziers La Fosse T.,,Laboratoire des Sciences du Numérique de Nantes;IMT Atlantique,Nantes;Nantes,France;France,,,,,2019-09-01,September 2019,"Proceedings - 2019 ACM/IEEE 22nd International Conference on Model Driven Engineering Languages and Systems Companion, MODELS-C 2019",,21100963295,,Conference Proceeding,,,8904596,314-317,,,1,0,repositoryam,Green,,,
444,2-s2.0-85075922639,10.1109/MODELS-C.2019.00042,,,Preface to the 13<sup>th</sup> workshop on models and evolution (ME2019),ed,Editorial,Iovino L.,,Gran Sasso Science Institute,L'Aquila,Italy,,,,,2019-09-01,September 2019,"Proceedings - 2019 ACM/IEEE 22nd International Conference on Model Driven Engineering Languages and Systems Companion, MODELS-C 2019",,21100937420,,Conference Proceeding,,,8904499,267,,,0,0,,,,,
445,2-s2.0-85075889099,10.1109/ISGTEurope.2019.8905756,,,Converter Nonlinear Fuzzy Control of PMSG-Based for Wind Energy System in Network Context,cp,Conference Paper,Kamal E.,,Laboratoire des Sciences du Numérique de Nantes,Nantes,France,,,,,2019-09-01,September 2019,"Proceedings of 2019 IEEE PES Innovative Smart Grid Technologies Europe, ISGT-Europe 2019",,21100937400,,Conference Proceeding,,,8905756,,,,1,0,repositoryam,Green,,,
446,2-s2.0-85075881696,10.1109/ISGTEurope.2019.8905703,,,Analysis and Control of Non-Minimum Phase Behavior in Nonlinear AC Grids Equipped with HVDC Links,cp,Conference Paper,Xing Y.,,Laboratoire des Sciences du Numérique de Nantes,Nantes,France,,,,,2019-09-01,September 2019,"Proceedings of 2019 IEEE PES Innovative Smart Grid Technologies Europe, ISGT-Europe 2019",,21100937400,,Conference Proceeding,,,8905703,,,,1,0,repositoryvor,Green,,,
447,2-s2.0-85075866851,10.1109/ISGTEurope.2019.8905682,,,A Novel Method for Accelerating the Analysis of Nonlinear Behaviour of Power Grids using Normal Form Technique,cp,Conference Paper,Ugwuanyi N.S.,,Université de Lille,Lille,France,,,,,2019-09-01,September 2019,"Proceedings of 2019 IEEE PES Innovative Smart Grid Technologies Europe, ISGT-Europe 2019",,21100946469,,Conference Proceeding,,,8905682,,,,2,0,repositoryam,Green,,,
448,2-s2.0-85075866634,10.1109/ISGTEurope.2019.8905632,,,Nonlinear Fuzzy Control Based on Fuzzy Anti-Windup of VSC-HVDC Embedded into AC Grid,cp,Conference Paper,Kamal E.,,Laboratoire des Sciences du Numérique de Nantes,Nantes,France,,,,,2019-09-01,September 2019,"Proceedings of 2019 IEEE PES Innovative Smart Grid Technologies Europe, ISGT-Europe 2019",,21100937400,,Conference Proceeding,,,8905632,,,,0,0,repositoryam,Green,,,
449,2-s2.0-85075740065,10.1109/MMSP.2019.8901782,,,On the usage of visual saliency models for computer generated objects,cp,Conference Paper,Abid M.,,Université de Nantes,Nantes,France,,,,,2019-09-01,September 2019,"IEEE 21st International Workshop on Multimedia Signal Processing, MMSP 2019",,21100947269,,Conference Proceeding,,,8901782,,,,2,0,repositoryvor,Green,,,
450,2-s2.0-85075716259,10.1109/MMSP.2019.8901788,,,Accurate small bowel lesions detection in wireless capsule endoscopy images using deep recurrent attention neural network,cp,Conference Paper,Vallée R.,,Université de Nantes,Nantes,France,,,,,2019-09-01,September 2019,"IEEE 21st International Workshop on Multimedia Signal Processing, MMSP 2019",,21100947269,,Conference Proceeding,,,8901788,,,,5,0,repositoryam,Green,,,
451,2-s2.0-85075630471,10.1109/SLED.2019.8896338,,,Robust phase-shift estimator for self-sensing control of PM synchronous machines,cp,Conference Paper,Messali A.,,Ecole Centrale de Nantes,Nantes,France,,,,,2019-09-01,September 2019,"2019 IEEE 10th International Symposium on Sensorless Control for Electrical Drives, SLED 2019",,21100936638,,Conference Proceeding,,,8896338,,,,0,0,,,,,
452,2-s2.0-85075597365,10.23919/EUSIPCO.2019.8902817,,,Multi-exponential relaxation times maps reconstruction and unsupervised classification in magnitude magnetic resonance imaging,cp,Conference Paper,El Hajj C.,,Laboratoire des Sciences du Numérique de Nantes,Nantes,France,,,,,2019-09-01,September 2019,European Signal Processing Conference,22195491,21100204301,,Conference Proceeding,2019-September,,,,,,1,0,repositoryam,Green,,,
453,2-s2.0-85075592389,10.23919/EUSIPCO.2019.8903172,,,HVS based perceptual pre-processing for video coding,cp,Conference Paper,Bhat M.,,Université de Nantes;VITEC,Nantes;Chatillon,France;France,,,,,2019-09-01,September 2019,European Signal Processing Conference,22195491,21100204301,,Conference Proceeding,2019-September,,,,,,0,0,repositoryam,Green,,,
454,2-s2.0-85074591554,10.4230/LIPIcs.ITP.2019.8,,,A certificate-based approach to formally verified approximations,cp,Conference Paper,Bréhard F.,,Laboratoire de l'Informatique du Parallélisme;Université Fédérale Toulouse Midi-Pyrénées,Lyon;Toulouse,France;France,,,,,2019-09-01,September 2019,"Leibniz International Proceedings in Informatics, LIPIcs",18688969,21100244929,,Conference Proceeding,141,,8,,,,2,0,,,,,
455,2-s2.0-85073702646,10.1016/j.sysarc.2019.06.002,S138376211830290X,,Scheduling and power management in energy harvesting computing systems with real-time constraints,ar,Article,Chetto M.,,Université de Nantes,Nantes,France,,,,,2019-09-01,September 2019,Journal of Systems Architecture,13837621,12398,,Journal,98,,,243-248,,,11,0,,,,,
456,2-s2.0-85071108031,10.1039/c9re00096h,,,An autonomous self-optimizing flow machine for the synthesis of pyridine-oxazoline (PyOX) ligands,ar,Article,Wimmer E.,,Université de Nantes,Nantes,France,,,,,2019-09-01,September 2019,Reaction Chemistry and Engineering,,21100842871,20589883,Journal,4,9,,1608-1615,,,12,0,,,,,
457,2-s2.0-85066785720,10.1016/j.cie.2019.05.038,S0360835219303110,,A MILP model and memetic algorithm for the Hub Location and Routing problem with distinct collection and delivery tours,ar,Article,Yang X.,,Shanghai Customs College,Shanghai,China,,,,,2019-09-01,September 2019,Computers and Industrial Engineering,03608352,18164,,Journal,135,,,105-119,,,16,1,publisherfree2read,Bronze,,,
458,2-s2.0-85066782323,10.1016/j.automatica.2019.05.051,S0005109819302791,,Discrete predictor-based event-triggered control of networked control systems,ar,Article,Léchappé V.,,Institut National des Sciences Appliquées de Lyon,Villeurbanne,France,,,,,2019-09-01,September 2019,Automatica,00051098,24909,,Journal,107,,,281-288,,,23,1,repositoryam,Green,,,
459,2-s2.0-85065788084,10.1115/1.4042793,,,Mining Changes in User Expectation over Time from Online Reviews,re,Review,Hou T.,,Universite Paris-Saclay,Saint-Aubin,France,,,,,2019-09-01,1 September 2019,"Journal of Mechanical Design, Transactions of the ASME",10500472,20979,,Journal,141,9,091102,,,,12,0,repositoryam,Green,,,
460,2-s2.0-85065451532,10.1016/j.mechmachtheory.2019.05.001,S0094114X1832038X,,Vibration reduction of Cable-Driven Parallel Robots through elasto-dynamic model-based control,ar,Article,Baklouti S.,,Laboratoire de Génie Civil et Génie Mécanique,Rennes,France,,,,,2019-09-01,September 2019,Mechanism and Machine Theory,0094114X,21094,,Journal,139,,,329-345,,,13,1,repositoryam,Green,,,
461,2-s2.0-85071723020,10.1145/3339252.3340502,,,Leveraging kernel security mechanisms to improve container security: A survey,cp,Conference Paper,Bélair M.,,Orange Labs,Issy-les-Moulineaux,France,,,,,2019-08-26,26 August 2019,ACM International Conference Proceeding Series,,11600154611,,Conference Proceeding,,,3340502,,,,10,0,repositoryam,Green,,,
462,2-s2.0-85072199652,10.5194/isprs-archives-XLII-2-W15-599-2019,,,AN UPDATE from the RESEED PROJECT,cp,Conference Paper,Jeanson L.,,Université de Nantes,Nantes,France,,,,,2019-08-19,19 August 2019,"International Archives of the Photogrammetry, Remote Sensing and Spatial Information Sciences - ISPRS Archives",16821750,21100248929,,Conference Proceeding,42,2/W15,,599-603,,,1,1,publisherfullgold,Gold,,,
463,2-s2.0-85042906884,10.1080/03610918.2018.1429619,,,The effect of parameter estimation on phase II monitoring of poisson regression profiles,ar,Article,Maleki M.,,Shahed University,Tehran,Iran,,,,,2019-08-09,9 August 2019,Communications in Statistics: Simulation and Computation,03610918,23526,15324141,Journal,48,7,,1964-1978,,,14,0,,,,,
464,2-s2.0-85042209406,10.1080/03610918.2018.1433845,,,Control chart for monitoring the Weibull shape parameter under two competing risks,ar,Article,Haghighi F.,,University of Tehran,Tehran,Iran,,,,,2019-08-09,9 August 2019,Communications in Statistics: Simulation and Computation,03610918,23526,15324141,Journal,48,7,,2125-2137,,,5,0,,,,,
465,2-s2.0-85071076112,10.1145/3337821.3337847,,,Incorporating probabilistic optimizations for resource provisioning of data processing workflows,cp,Conference Paper,Zhou A.C.,,Shenzhen University,Shenzhen,China,,,,,2019-08-05,5 August 2019,ACM International Conference Proceeding Series,,11600154611,,Conference Proceeding,,,a6,,,,2,0,repositoryam,Green,,,
466,2-s2.0-85074298614,10.1109/DEMPED.2019.8864921,,,Rotating HF signal injection method improvement based on robust phase-shift estimator for self-sensing control of IPMSM,cp,Conference Paper,Messali A.,,CNRS Centre National de la Recherche Scientifique,Paris,France,,,,,2019-08-01,August 2019,"Proceedings of the 2019 IEEE 12th International Symposium on Diagnostics for Electrical Machines, Power Electronics and Drives, SDEMPED 2019",,21100934208,,Conference Proceeding,,,8864921,195-200,,,0,0,,,,,
467,2-s2.0-85065862598,10.1115/1.4043330,,,"NAVARO II, a novel scissor-based planar parallel robot1",ar,Article,Chablat D.,,CNRS Centre National de la Recherche Scientifique,Paris,France,,,,,2019-08-01,1 August 2019,Journal of Mechanisms and Robotics,19424302,19700186816,19424310,Journal,11,4,044501,,,,1,0,repositoryam,Green,,,
468,2-s2.0-85065250424,10.1016/j.compind.2019.03.006,S016636151830808X,,Ontology-based knowledge representation for additive manufacturing,ar,Article,Sanfilippo E.M.,,CNRS Centre National de la Recherche Scientifique,Paris,France,,,,,2019-08-01,August 2019,Computers in Industry,01663615,19080,,Journal,109,,,182-194,,,33,1,repositoryvor,Green,,,
469,2-s2.0-85064655007,10.1016/j.addma.2019.04.002,S2214860418307103,,3D printing for construction based on a complex wall of polymer-foam and concrete,re,Review,Furet B.,,Université de Nantes,Nantes,France,,,,,2019-08-01,August 2019,Additive Manufacturing,,21100349533,22148604,Journal,28,,,58-64,,,50,0,repositoryvor,Green,,,
470,2-s2.0-85064051156,10.1016/j.ins.2019.04.012,S0020025519303135,,Properties of the sign gradient descent algorithms,ar,Article,Moulay E.,,Universite de Poitiers,Poitiers,France,,,,,2019-08-01,August 2019,Information Sciences,00200255,15134,,Journal,492,,,29-39,,,7,1,repositoryam,Green,,,
471,2-s2.0-85063598463,10.1177/0003702819832355,,30916988,Sub-Micron Spatial Resolution in Far-Field Raman Imaging Using Positivity-Constrained Super-Resolution,ar,Article,Winterauer D.J.,,Renishaw plc;Université de Nantes,Gloucestershire;Nantes,United Kingdom;France,,,,,2019-08-01,1 August 2019,Applied Spectroscopy,00037028,23934,19433530,Journal,73,8,,902-909,,,4,0,,,,,
472,2-s2.0-85009821071,10.1007/s11633-016-1048-5,,,A Linear Quadratic Controller Design Incorporating a Parametric Sensitivity Constraint,ar,Article,Yagoubi M.,,Laboratoire des Sciences du Numérique de Nantes;IMT Atlantique,Nantes;Nantes,France;France,,,,,2019-08-01,1 August 2019,International Journal of Automation and Computing,14768186,5200152703,17518520,Journal,16,4,,553-562,,,0,0,,,,,
473,2-s2.0-85107883290,10.1109/Cybconf47073.2019.9436586,,,A two-phase method for solving the hub location and routing problem,cp,Conference Paper,Yang X.,,Shanghai Customs College,Shanghai,China,,,,,2019-07-05,5 July 2019,"IEEE International Conference on Cybernetics, Cybconf 2019 - Proceedings",,21101048371,,Conference Proceeding,,,9436586,,,,0,0,,,,,
474,2-s2.0-85059557679,10.1016/j.tcs.2018.12.017,S0304397518307503,,Complexity Study for the Robust Stable Marriage Problem,ar,Article,Genc B.,,University College Cork,Cork,Ireland,,,,,2019-07-05,5 July 2019,Theoretical Computer Science,03043975,20571,,Journal,775,,,76-92,,,3,0,repositoryam,Green,,,
475,2-s2.0-85045676962,10.1080/16843703.2018.1460908,,,Optimal design of the adaptive EWMA chart for the mean based on median run length and expected median run length,ar,Article,Tang A.,,Nanjing University of Science and Technology,Nanjing,China,,,,,2019-07-04,4 July 2019,Quality Technology and Quantitative Management,16843703,21100198497,,Journal,16,4,,439-458,,,26,0,,,,,
476,2-s2.0-85063691237,10.1080/00949655.2019.1600694,,,One-sided synthetic control charts for monitoring the multivariate coefficient of variation,ar,Article,Nguyen Q.T.,,Universite de Bretagne-Sud,Lorient,France,,,,,2019-07-03,3 July 2019,Journal of Statistical Computation and Simulation,00949655,23559,15635163,Journal,89,10,,1841-1862,,,11,0,repositoryam,Green,,,
477,2-s2.0-85057334383,10.1080/08982112.2018.1523426,,,Process capability index for Poisson regression profile based on the S<inf>pmk</inf> index,ar,Article,Alevizakos V.,,National Technical University of Athens,Athens,Greece,,,,,2019-07-03,3 July 2019,Quality Engineering,08982112,13832,15324222,Journal,31,3,,430-438,,,4,0,,,,,
478,2-s2.0-85083267944,10.5381/JOT.2019.18.2.A13,,,Source-code level regression test selection: The model-driven way,ar,Article,la Fosse T.B.,,Institut Catholique des Arts et Métiers;Laboratoire des Sciences du Numérique de Nantes;IMT Atlantique,Paris;Nantes;Nantes,France;France;France,,,,,2019-07-01,1 July 2019,Journal of Object Technology,16601769,28360,,Journal,18,2,A13,1-20,,,0,1,repositoryam,Green,,,
479,2-s2.0-85080956795,10.1109/PEDS44367.2019.8998929,,,"Rotor position, speed and acceleration estimation for salient-pole AC machines at all speed and torque ranges",cp,Conference Paper,Messali A.,,Laboratoire des Sciences du Numérique de Nantes,Nantes,France,,,,,2019-07-01,July 2019,Proceedings of the International Conference on Power Electronics and Drive Systems,21645256,26137,21645264,Conference Proceeding,2019-July,,8998929,,,,0,0,,,,,
480,2-s2.0-85076517362,10.1109/SampTA45681.2019.9030937,,,NP-hardness of ℓ<inf>0</inf> minimization problems: Revision and extension to the non-negative setting,cp,Conference Paper,Nguyen T.T.,,Université de Lorraine,Nancy,France,,,,,2019-07-01,July 2019,"2019 13th International Conference on Sampling Theory and Applications, SampTA 2019",,21100976864,,Conference Proceeding,,,9030937,,,,4,0,,,,,
481,2-s2.0-85074863437,10.1109/iThings/GreenCom/CPSCom/SmartData.2019.00135,,,A Workflow scheduling deadline-based heuristic for energy optimization in cloud,cp,Conference Paper,Cadorel E.,,Laboratoire des Sciences du Numérique de Nantes,Nantes,France,,,,,2019-07-01,July 2019,"Proceedings - 2019 IEEE International Congress on Cybermatics: 12th IEEE International Conference on Internet of Things, 15th IEEE International Conference on Green Computing and Communications, 12th IEEE International Conference on Cyber, Physical and Social Computing and 5th IEEE International Conference on Smart Data, iThings/GreenCom/CPSCom/SmartData 2019",,21100946594,,Conference Proceeding,,,8875366,719-728,,,2,0,repositoryam,Green,,,
482,2-s2.0-85074816946,10.1109/ICDCS.2019.00180,,,When FPGA-Accelerator meets stream data processing in the edge,cp,Conference Paper,Wu S.,,Huazhong University of Science and Technology,Wuhan,China,,,,,2019-07-01,July 2019,Proceedings - International Conference on Distributed Computing Systems,,26104,,Conference Proceeding,2019-July,,8884961,1818-1829,,,8,0,repositoryam,Green,,,
483,2-s2.0-85073242534,10.1109/IJCNN.2019.8851759,,,A Count-sketch to Reduce Memory Consumption when Training a Model with Gradient Descent,cp,Conference Paper,Siblini W.,,Laboratoire des Sciences du Numérique de Nantes,Nantes,France,,,,,2019-07-01,July 2019,Proceedings of the International Joint Conference on Neural Networks,,96537,,Conference Proceeding,2019-July,,8851759,,,,0,0,,,,,
484,2-s2.0-85073168497,10.1109/ICCCN.2019.8846920,,,On the importance of container image placement for service provisioning in the edge,cp,Conference Paper,Darrous J.,,Laboratoire de l'Informatique du Parallélisme,Lyon,France,,,,,2019-07-01,July 2019,"Proceedings - International Conference on Computer Communications and Networks, ICCCN",10952055,145205,,Conference Proceeding,2019-July,,8846920,,,,8,0,repositoryam,Green,,,
485,2-s2.0-85072580013,10.1109/SCC.2019.00017,,,Service placement in fog computing using constraint programming,cp,Conference Paper,Salaht F.A.,,Laboratoire de l'Informatique du Parallélisme,Lyon,France,,,,,2019-07-01,July 2019,"Proceedings - 2019 IEEE International Conference on Services Computing, SCC 2019 - Part of the 2019 IEEE World Congress on Services",,21100947135,,Conference Proceeding,,,8814186,19-27,,,19,0,repositoryam,Green,,,
486,2-s2.0-85072283512,10.23919/acc.2019.8814876,,,Prediction-based control with delay estimation of LTI systems with input-output delays,cp,Conference Paper,Deng Y.,,Ecole Centrale de Nantes,Nantes,France,,,,,2019-07-01,July 2019,Proceedings of the American Control Conference,07431619,18692,,Conference Proceeding,2019-July,,8814876,3702-3707,,,1,0,repositoryam,Green,,,
487,2-s2.0-85072276028,10.23919/acc.2019.8814832,,,Adaptive predictor-based control for perturbed systems with time-delay: Applied in real-time,cp,Conference Paper,Caballero-Barragan H.,,CINVESTAV Unidad Guadalajara,Guadalajara,Mexico,,,,,2019-07-01,July 2019,Proceedings of the American Control Conference,07431619,18692,,Conference Proceeding,2019-July,,8814832,341-346,,,0,0,,,,,
488,2-s2.0-85071679020,10.1016/j.crhy.2019.07.005,S1631070519301057,,Fourier at the heart of computer music: From harmonic sounds to texture,sh,Short Survey,Lostanlen V.,,NYU Steinhardt,New York,United States,,,,,2019-07-01,July - August 2019,Comptes Rendus Physique,16310705,26531,,Journal,20,5,,461-473,,,2,1,repositoryam,Green,,,
489,2-s2.0-85071488703,,,,The cusum median chart for known and estimated parameters,ar,Article,Castagliola P.,,Université de Nantes,Nantes,France,,,,,2019-07-01,July 2019,Revstat Statistical Journal,16456726,19700201685,,Journal,17,3,,345-370,,,4,0,,,,,
490,2-s2.0-85066398992,10.1016/j.jfranklin.2019.03.022,S001600321930331X,,Positively invariant sets of a T1DM model: Hypoglycemia prediction and avoidance,ar,Article,MohammadRidha T.,,University of Technology- Iraq,Baghdad,Iraq,,,,,2019-07-01,July 2019,Journal of the Franklin Institute,00160032,27959,,Journal,356,11,,5652-5674,,,5,0,,,,,
491,2-s2.0-85057092156,10.1371/journal.pone.0197450,,29856755,Efficient similarity-based data clustering by optimal object to cluster reallocation,ar,Article,Rossignol M.,,CNRS Centre National de la Recherche Scientifique,Paris,France,,,,,2019-07-01,1 July 2019,PLoS ONE,,10600153309,19326203,Journal,13,6,e0197450,,,,4,1,repositoryam,Green,,,
492,2-s2.0-85052915500,10.1017/S0263574718000826,S0263574718000826,,Kinematic analysis of the 3-RPS-3-SPR series-parallel manipulator,cp,Conference Paper,Nayak A.,,Laboratoire des Sciences du Numérique de Nantes,Nantes,France,,,,,2019-07-01,1 July 2019,Robotica,02635747,18078,14698668,Journal,37,7,,1240-1266,,,8,0,repositoryam,Green,,,
493,2-s2.0-85052852204,10.1136/gutjnl-2018-316106,,30171064,Population-level analysis of Blastocystis subtype prevalence and variation in the human gut microbiota,ar,Article,Tito R.Y.,,Rega Institute for Medical Research;Vrije Universiteit Brussel;Flanders Interuniversity Institute for Biotechnology,Leuven;Brussels;Ghent,Belgium;Belgium;Belgium,,,,,2019-07-01,1 July 2019,Gut,00175749,28366,14683288,Journal,68,7,,1180-1189,,,67,1,repositoryam,Green,,,
494,2-s2.0-85052711760,10.1017/S026357471800070X,S026357471800070X,,Kinetostatic analysis and solution classification of a class of planar tensegrity mechanisms,cp,Conference Paper,Wenger P.,,Laboratoire des Sciences du Numérique de Nantes,Nantes,France,,,,,2019-07-01,1 July 2019,Robotica,02635747,18078,14698668,Journal,37,7,,1214-1224,,,12,0,repositoryam,Green,,,
495,2-s2.0-85046731964,10.1109/TCST.2018.2831175,,,Fractional-Order Control for Robust Position/Yaw Tracking of Quadrotors with Experiments,ar,Article,Izaguirre-Espinosa C.,,Tecnologico de Monterrey,Monterrey,Mexico,,,,,2019-07-01,July 2019,IEEE Transactions on Control Systems Technology,10636536,17342,1558-0865,Journal,27,4,8357579,1645-1650,,,26,0,repositoryam,Green,,,
496,2-s2.0-85059560753,10.1007/s10951-018-0596-7,,,The Complexity of Parallel Machine Scheduling of Unit-Processing-Time Jobs under Level-Order Precedence Constraints,ar,Article,Wang T.,,IMT Atlantique,Nantes,France,,,,,2019-06-15,15 June 2019,Journal of Scheduling,10946136,19294,,Journal,22,3,,263-269,,,3,0,,,,,
497,2-s2.0-85071305717,10.1520/JTE20180058,,,The variable sampling interval EWMA X chart with estimated process parameters,ar,Article,Teoh W.,,Heriot-Watt University Malaysia,Putrajaya,Malaysia,,,,,2019-06-11,11 June 2019,Journal of Testing and Evaluation,00903973,21205,,Journal,49,2,,,,,3,0,repositoryam,Green,,,
498,2-s2.0-85073078791,10.1109/ACSD.2019.00020,,,"Control of des with urgency, avoidability and ineluctability",cp,Conference Paper,Bechennec J.L.,,Laboratoire des Sciences du Numérique de Nantes,Nantes,France,,,,,2019-06-01,June 2019,"Proceedings - International Conference on Application of Concurrency to System Design, ACSD",15504808,11700154632,,Conference Proceeding,2019-June,,8843665,92-101,,,2,0,repositoryam,Green,,,
499,2-s2.0-85072616449,10.1109/ACSD.2019.00008,,,Parametric analyses of attack-fault trees,cp,Conference Paper,Andre E.,,Japanese-French Laboratory for Informatics;Research Organization of Information and Systems National Institute of Informatics;University Sorbonne Paris Nord,Tokyo;Tokyo;Villetaneuse,Japan;Japan;France,,,,,2019-06-01,June 2019,"Proceedings - International Conference on Application of Concurrency to System Design, ACSD",15504808,11700154632,,Conference Proceeding,2019-June,,8843643,33-42,,,7,0,repositoryam,Green,,,
500,2-s2.0-85072341046,10.1109/PTC.2019.8810410,,,Robust research of power oscillations damping controller for HVDC inserted in meshed AC grids,cp,Conference Paper,Xing Y.,,Laboratoire des Sciences du Numérique de Nantes,Nantes,France,,,,,2019-06-01,June 2019,"2019 IEEE Milan PowerTech, PowerTech 2019",,21100929352,,Conference Proceeding,,,8810410,,,,4,0,repositoryam,Green,,,
501,2-s2.0-85072338698,10.1109/PTC.2019.8810652,,,Model predictive control of VSC-HVDC embedded into AC grid subject to state and control constraints,cp,Conference Paper,Thau E.,,Ecole Centrale de Nantes,Nantes,France,,,,,2019-06-01,June 2019,"2019 IEEE Milan PowerTech, PowerTech 2019",,21100929352,,Conference Proceeding,,,8810652,,,,1,0,repositoryam,Green,,,
502,2-s2.0-85072327113,10.1109/PTC.2019.8810693,,,Structural analysis and improved reactive power alignment for secondary voltage control,cp,Conference Paper,Bouzid A.E.M.,,Ecole Centrale de Nantes,Nantes,France,,,,,2019-06-01,June 2019,"2019 IEEE Milan PowerTech, PowerTech 2019",,21100953854,,Conference Proceeding,,,8810693,,,,0,0,repositoryam,Green,,,
503,2-s2.0-85071834494,10.1109/ICUAS.2019.8798307,,,Observer-based super twisting controller robust to wind perturbation for multirotor UAV,cp,Conference Paper,Hamadi H.,,Université Libanaise;Sorbonne Universite,Beirut;Paris,Lebanon;France,,,,,2019-06-01,June 2019,"2019 International Conference on Unmanned Aircraft Systems, ICUAS 2019",,21100927890,,Conference Proceeding,,,8798307,397-405,,,7,0,repositoryam,Green,,,
504,2-s2.0-85071588014,10.23919/ECC.2019.8796174,,,Synthesis of a robust linear structural feedback linearization scheme for an experimental quadrotor,cp,Conference Paper,Blas L.A.,,Laboratoire Franco-Mexicain d'Informatique et d'Automatique (LAFMIA),Mexico City,Mexico,,,,,2019-06-01,June 2019,"2019 18th European Control Conference, ECC 2019",,21100926603,,Conference Proceeding,,,8796174,1431-1436,,,3,0,repositoryam,Green,,,
505,2-s2.0-85071585637,10.23919/ECC.2019.8796191,,,Comparison of two robust static output feedback H<inf>2</inf> design approaches for car lateral control,cp,Conference Paper,Mustaki S.,,Laboratoire des Sciences du Numérique de Nantes;Renault,Nantes;Boulogne-Billancourt,France;France,,,,,2019-06-01,June 2019,"2019 18th European Control Conference, ECC 2019",,21100926603,,Conference Proceeding,,,8796191,716-723,,,1,0,,,,,
506,2-s2.0-85071572335,10.23919/ECC.2019.8795940,,,Vehicles platooning in urban environments: Integrated consensus-based longitudinal control with gap closure maneuvering and collision avoidance capabilities,cp,Conference Paper,Khalifa A.,,Menoufia University,Shibin El Kom,Egypt,,,,,2019-06-01,June 2019,"2019 18th European Control Conference, ECC 2019",,21100926603,,Conference Proceeding,,,8795940,1695-1701,,,3,0,repositoryam,Green,,,
507,2-s2.0-85071569493,10.23919/ECC.2019.8795725,,,Robust control schemes based on higher order sliding mode with energy reduction,cp,Conference Paper,Tahoumi E.,,Laboratoire des Sciences du Numérique de Nantes,Nantes,France,,,,,2019-06-01,June 2019,"2019 18th European Control Conference, ECC 2019",,21100926603,,Conference Proceeding,,,8795725,3109-3113,,,2,0,,,,,
508,2-s2.0-85071532180,10.23919/ECC.2019.8796050,,,Anticipatory and compensatory e-assistance for haptic shared control of the steering wheel,cp,Conference Paper,Pano B.,,Laboratoire des Sciences du Numérique de Nantes,Nantes,France,,,,,2019-06-01,June 2019,"2019 18th European Control Conference, ECC 2019",,21100926603,,Conference Proceeding,,,8796050,724-731,,,3,0,repositoryam,Green,,,
509,2-s2.0-85071428240,10.1109/ICDL.2019.8796534,,,XEMIS2: A liquid xenon Compton camera to image small animals,cp,Conference Paper,Zhu Y.,,Université de Nantes,Nantes,France,,,,,2019-06-01,June 2019,Proceedings - IEEE International Conference on Dielectric Liquids,21533725,20300195043,21533733,Conference Proceeding,2019-June,,8796534,,,,2,0,repositoryam,Green,,,
510,2-s2.0-85071287051,10.1109/CEC.2019.8789922,,,Constrained optimization under uncertainty for decision-making problems: Application to Real-Time Strategy games,cp,Conference Paper,Antuori V.,,Laboratoire des Sciences du Numérique de Nantes,Nantes,France,,,,,2019-06-01,June 2019,"2019 IEEE Congress on Evolutionary Computation, CEC 2019 - Proceedings",,21100954253,,Conference Proceeding,,,8789922,458-465,,,3,0,repositoryam,Green,,,
